Host Id,Host Since,Namefixed ,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
36903907,27/6/2015,30 Minutes To Manhattan / Sleeps 5,30 Minutes to Manhattan / Sleeps 5,Brooklyn,Apartment,75,Entire home/apt,11214,3,1,6,145,77
36907706,28/6/2015,Private Room In The Best Part Of Bk,Private room in the best part of BK,Brooklyn,Apartment,100,Private room,11213,1,1,3,48,100
36907748,28/6/2015,Charming Soho 1 Bedroom,Charming SoHo 1 Bedroom,Manhattan,Apartment,100,Entire home/apt,10012,1,1,2,215,100
36935244,28/6/2015,2 Block Walk From The Beach In Nyc,2 block walk from the beach in NYC,Queens,Apartment,95,Entire home/apt,11692,5,1,8,250,95
36938342,28/6/2015,Charming 1Bd Steps From Manhattan,Charming 1BD Steps From Manhattan,Queens,Apartment,85,Entire home/apt,11106,1,1,3,110,87
36941267,28/6/2015,Sunny Private Room W Private Bath,Sunny Private Room w. Private Bath,Brooklyn,Apartment,100,Private room,11221,1,1,3,65,100
36944776,28/6/2015,Budget Room In Williamsburg  2A,Budget Room in Williamsburg - 2A,Brooklyn,House,90,Private room,11206,1,1,19,55,92
36944776,28/6/2015,Budget Room In Williamsburg  3C,Budget Room in Williamsburg - 3C,Brooklyn,House,100,Private room,11206,1,1,2,60,100
36944776,28/6/2015,Budget Room In Williamsburg 3D,Budget Room in Williamsburg 3D,Brooklyn,House,85,Private room,11206,1,1,4,53,85
36944776,28/6/2015,Room In Williamsburg Rowhouse  2B,Room in Williamsburg Rowhouse - 2B,Brooklyn,House,95,Private room,11206,1,1,8,55,98
36944776,28/6/2015,Room In Williamsburg Rowhouse  2C,Room in Williamsburg Rowhouse - 2C,Brooklyn,House,90,Private room,11206,2,1,12,65,90
36944776,28/6/2015,Room In Williamsburg Rowhouse  3A,Room in Williamsburg Rowhouse - 3A,Brooklyn,House,95,Private room,11206,1,1,6,52,97
36944776,28/6/2015,Room In Williamsburg Rowhouse  3B,Room in Williamsburg Rowhouse - 3B,Brooklyn,House,95,Private room,11206,1,1,8,50,98
36956206,28/6/2015,Adorable OneBed In Williamsburg,Adorable One-Bed in Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11211,2,1,8,150,93
36966743,28/6/2015,Bedroom New York,BEDROOM NEW YORK,Queens,Apartment,90,Private room,11372,1,1,4,45,93
36974564,28/6/2015,Huge Master Br In Luxury Building,Huge Master BR in Luxury Building,Manhattan,Apartment,100,Private room,10016,1,1,1,150,100
36976634,28/6/2015,Apartment On The Uws (Shared Space,Apartment on the UWS (Shared space,Manhattan,Apartment,70,Entire home/apt,10025,1,1,3,149,73
36980964,28/6/2015,Big StudioOne Stop From Midtown,Big Studio-One Stop from Midtown,Queens,Apartment,100,Entire home/apt,11101,1,1,2,155,100
36983988,28/6/2015,Neat Room @ Communal Brwnstone Bkln,Neat room @ communal brwnstone BKLN,Brooklyn,Apartment,90,Private room,11238,1,1,2,65,90
36984335,28/6/2015,"Charming, Convenient Home","Charming, convenient home",Queens,Apartment,90,Entire home/apt,11106,1,1,5,100,90
36990083,28/6/2015,Herald Square Pristine One Bedroom,Herald Square Pristine One bedroom,Manhattan,Apartment,60,Private room,10001,1,1,1,125,60
36991484,28/6/2015,One Of A Kind In The East Village,One of a kind in the East Village,Manhattan,Apartment,100,Entire home/apt,10009,2,1,1,119,100
37004111,29/6/2015,Great Studio Apartment,Great studio apartment,Brooklyn,Apartment,90,Entire home/apt,11226,1,1,3,90,93
37028138,29/6/2015,East Village Two Bedroom,East Village Two Bedroom,Manhattan,Apartment,100,Entire home/apt,10009,2,1,1,250,100
37032444,29/6/2015,Quiet Chelsea Studio,Quiet Chelsea Studio,Manhattan,Apartment,95,Entire home/apt,10011,1,1,5,175,96
37035401,29/6/2015,Luxury Studio In HighEnd Building,Luxury Studio In High-end Building,Manhattan,Apartment,100,Entire home/apt,10023,1,1,2,420,100
37046945,29/6/2015,Lux Bldg Near Statue Of Liberty,Lux bldg near Statue of Liberty,Manhattan,Apartment,80,Private room,10004,1,1,2,110,80
37058361,29/6/2015,Snug Loft In A Landmark Building,Snug loft in a landmark building,Manhattan,Apartment,95,Private room,10001,1,1,4,90,95
37070223,29/6/2015,Spacious & Modern Time Square Apt,Spacious & Modern Time Square Apt,Manhattan,Apartment,95,Entire home/apt,10019,4,1,5,399,96
37070645,29/6/2015,Location Location Location,Location location location,Brooklyn,Apartment,100,Private room,11206,1,1,5,90,100
37075585,29/6/2015,"Fabulous, Private Garden Apartment","Fabulous, private Garden Apartment",Brooklyn,House,100,Entire home/apt,11233,1,1,2,103,100
37077716,29/6/2015,One Bedroom Apartment,One Bedroom Apartment,Brooklyn,Apartment,80,Entire home/apt,11209,1,1,3,60,80
37089740,29/6/2015,All Equipped Modern Apt  Bushwick,All Equipped Modern Apt. - Bushwick,Brooklyn,Apartment,100,Entire home/apt,11207,2,1,1,115,100
37089871,29/6/2015,Mad Man'S Loft In Bushwick,"""MAD MAN'S"" LOFT IN BUSHWICK",Brooklyn,Apartment,85,Private room,11221,1,1,7,50,86
37091023,29/6/2015,Lovely Private Room With Half Bath,Lovely private room with half bath,Brooklyn,Apartment,100,Private room,11215,1,1,1,100,100
37094090,29/6/2015,Furnished Ridgewood Apt  1 Month,Furnished Ridgewood Apt - 1 month,Queens,Apartment,100,Entire home/apt,11385,1,1,1,45,100
37135765,30/6/2015,2/2 Bed/Bath Apartment,2/2 bed/bath apartment,Manhattan,Apartment,90,Entire home/apt,10035,2,1,3,207,93
37138042,30/6/2015,Large Airy Private Near Nyp Hosp,Large airy private near NYP Hosp,Manhattan,Apartment,90,Private room,10032,1,1,10,86,92
37138145,30/6/2015,Small Room On The Upper West Side,Small Room on the Upper West Side,Manhattan,Apartment,90,Private room,10025,1,1,3,80,90
37138251,30/6/2015,Upper West Side Perfection,Upper West Side Perfection,Manhattan,Apartment,80,Entire home/apt,10024,2,1,2,250,80
37149695,30/6/2015,Sunny Private Room In Bushwick,Sunny Private Room in Bushwick,Brooklyn,Apartment,90,Private room,11221,1,1,6,50,93
37153303,30/6/2015,Private Room In An Apartment,Private room in an apartment,Manhattan,Apartment,100,Private room,10031,1,1,1,50,100
37164592,30/6/2015,Bedroom In Spanish Harlem/Ues,Bedroom in Spanish Harlem/UES,Manhattan,Apartment,100,Private room,10029,1,1,2,40,100
37166807,30/6/2015,Sunny Private Room Close To All,Sunny private room close to all,Brooklyn,Apartment,90,Private room,11232,1,1,2,58,90
37179425,30/6/2015,Studio Upper West Side,Studio upper west side,Manhattan,Apartment,90,Entire home/apt,10025,1,1,7,130,94
37181980,30/6/2015,Roosevelt Island Charm,Roosevelt Island Charm,Manhattan,Apartment,100,Private room,10044,1,1,3,78,100
37186427,30/6/2015,Luxury Apt In Prime Location,Luxury Apt in Prime Location,Manhattan,Apartment,80,Private room,10016,1,1,1,120,80
37188098,30/6/2015,Private Room In Astoria Broadway St,Private room in Astoria Broadway st,Queens,Apartment,100,Private room,11106,1,1,2,85,100
37190172,30/6/2015,Private And Spacious Ues Apartment,Private and Spacious UES Apartment,Manhattan,Apartment,100,Entire home/apt,10065,1,1,1,130,100
37191710,30/6/2015,Private Br In Abc,Private BR in ABC,Manhattan,Apartment,100,Private room,10009,1,1,1,110,100
37229059,1/7/2015,"Accessible, Cozy Room In Harlem","Accessible, Cozy Room in Harlem",Manhattan,Apartment,80,Private room,10027,1,1,1,60,80
37229098,1/7/2015,Beautiful Huge Fort Green 2 Br Loft,Beautiful huge Fort Green 2 BR loft,Brooklyn,Loft,100,Entire home/apt,11217,3,1,1,125,100
37232532,1/7/2015,Bushwick Loft With Great Rooftop,Bushwick Loft with great rooftop,Brooklyn,Apartment,80,Private room,11206,1,1,1,45,80
37237000,1/7/2015,Cozy Studio In Bedford Stuyvesant,Cozy Studio in Bedford Stuyvesant,Brooklyn,House,100,Private room,11233,1,1,1,60,100
37240458,1/7/2015,"Big, Bright, Cozy Room In Brooklyn","Big, bright, cozy room in Brooklyn",Brooklyn,Apartment,100,Private room,11213,1,1,5,60,100
37245296,1/7/2015,Quiet Apartment W/Terrace,Quiet apartment w/terrace,Manhattan,Apartment,80,Entire home/apt,10010,1,1,1,205,80
37245939,1/7/2015,Bright Bay Ridge Apartment,Bright Bay Ridge Apartment,Brooklyn,Apartment,100,Entire home/apt,11209,1,1,1,67,100
37251202,1/7/2015,Great Apartment In East Village,Great Apartment in East Village,Manhattan,Apartment,100,Private room,10003,1,1,3,80,100
37253141,1/7/2015,Sunny 1Bedroom Oasis On The Park,sunny 1-bedroom oasis on the park,Brooklyn,Apartment,100,Entire home/apt,11238,1,1,1,120,100
37254460,1/7/2015,"Park Slope Apt, Near F/G/R Trains","Park Slope Apt, Near F/G/R Trains",Brooklyn,Apartment,85,Entire home/apt,11215,2,1,3,150,87
37259485,1/7/2015,South Williamsburg Private Bedroom,South Williamsburg Private Bedroom,Brooklyn,Apartment,80,Private room,11211,1,1,1,70,80
37277000,1/7/2015,Beautiful Upper East Side Apt,Beautiful Upper East Side Apt,Manhattan,Apartment,100,Entire home/apt,10028,1,1,4,165,100
37279737,1/7/2015,Great Studio Uws 2 Min Central Park,Great studio UWS 2 min Central Park,Manhattan,Apartment,90,Entire home/apt,10023,1,1,3,120,93
37313664,2/7/2015,Upper West Side Harlem,Upper west side harlem,Manhattan,Apartment,100,Private room,10031,1,1,1,95,100
37317283,2/7/2015,Sunny Room In East Williamsburg,Sunny room in East Williamsburg,Brooklyn,Apartment,100,Private room,11206,1,1,1,60,100
37322533,2/7/2015,"Spacious, Bright Room W/ Queen Bed","Spacious, Bright Room w/ Queen Bed",Brooklyn,Apartment,100,Private room,11206,1,1,2,62,100
37326715,2/7/2015,Xl Room W/ Morning Sun At Cloisters,XL room w/ morning sun at Cloisters,Manhattan,Apartment,100,Private room,10040,1,1,1,75,100
37332180,2/7/2015,Great 1 Bedroom Apartment,Great 1 bedroom apartment,Queens,Apartment,100,Entire home/apt,11103,1,1,1,75,100
37339406,2/7/2015,Like Hotel Like HomeCedar House,Like HOTEL like HOME-Cedar House,Queens,Apartment,90,Entire home/apt,11101,3,1,3,230,90
37339406,2/7/2015,Cedar HouseMaster,Cedar House--Master,Queens,Apartment,100,Private room,11101,2,1,1,150,100
37340214,2/7/2015,Dumbo Waterfront 15 Bedroom Loft,Dumbo Waterfront 1.5 Bedroom Loft,Brooklyn,Apartment,100,Entire home/apt,11201,2,1,2,125,100
37341565,2/7/2015,"Upper West Side Apt, Hudson River","UPPER WEST SIDE APT, HUDSON RIVER",Manhattan,Apartment,100,Entire home/apt,10069,3,1,4,160,100
37347240,2/7/2015,Beautiful Br In Boutique Apartament,Beautiful BR in boutique apartament,Manhattan,Apartment,90,Private room,10029,1,1,3,90,93
37347240,2/7/2015,Beautiful Br In Boutique Apartament,Beautiful BR in boutique apartament,Manhattan,Apartment,85,Private room,10029,2,1,8,80,86
37370275,3/7/2015,Best Deal In Big Apple Big Bedroom,Best Deal In Big Apple Big Bedroom,Queens,Apartment,80,Private room,11385,3,1,10,45,80
37370275,3/7/2015,Big Apple Value Cozy Room In Nyc,Big Apple Value Cozy Room in NYC,Queens,Apartment,70,Private room,11385,2,1,3,40,73
37374593,3/7/2015,Beautiful Room 15 Min To Timesquare,Beautiful room 15 min to timesquare,Queens,Apartment,90,Private room,11377,1,1,4,55,90
37374593,3/7/2015,Beautiful Room 15 Min To Timesquare,Beautiful room 15 min to timesquare,Queens,Apartment,100,Private room,11377,1,1,2,55,100
37401126,3/7/2015,Fuhgettaboutit Best Apt Ever,Fuhgettaboutit Best apt Ever,Brooklyn,House,85,Private room,11203,1,1,3,48,87
37401126,3/7/2015,Private EntranceKitchenParking,Private Entrance-Kitchen-Parking,Brooklyn,House,80,Private room,11203,1,1,2,43,80
37402024,3/7/2015,Nice Private Room Near Columbia U,Nice Private Room Near Columbia U.,Manhattan,Apartment,70,Private room,10025,2,1,4,80,73
37405985,3/7/2015,1 Bedroom W/Jacuzzi In Private Home,1 Bedroom w/Jacuzzi in Private Home,Queens,House,90,Private room,11375,1,1,3,99,93
37407363,3/7/2015,"1 Bedroom, Bushwick, Brooklyn","1 Bedroom, Bushwick, Brooklyn",Brooklyn,Apartment,80,Private room,11206,1,1,2,45,80
37421179,3/7/2015,Enjoy New York City,ENJOY NEW YORK CITY,Manhattan,Apartment,90,Private room,10037,1,1,3,50,90
37421841,3/7/2015,Cozy Fort Green Brooklyn Studio Apt,Cozy Fort Green Brooklyn Studio Apt,Brooklyn,Apartment,70,Entire home/apt,11238,1,1,2,105,70
37428137,3/7/2015,One Bedroom $900/Month Or $30/Night,One Bedroom $900/month or $30/night,Brooklyn,Apartment,85,Private room,11226,1,1,4,30,87
37436208,3/7/2015,Spacious Room Near Park And Subway,Spacious Room Near Park and Subway,Brooklyn,Apartment,95,Private room,11226,1,1,5,40,96
37436227,3/7/2015,Charming Brooklyn Heights 1 Br,Charming Brooklyn Heights 1 BR,Brooklyn,Apartment,100,Entire home/apt,11201,1,1,2,120,100
37445213,3/7/2015,Loft Style 2Bdrm In Tribeca,Loft Style 2-Bdrm in TriBeCa,Manhattan,Apartment,100,Entire home/apt,10013,3,1,1,275,100
37454763,4/7/2015,Modern Loft@Williamsburg/Greenpoint,Modern Loft@Williamsburg/GreenPoint,Brooklyn,Loft,95,Private room,11222,1,1,5,95,96
37471033,4/7/2015,Bright Studio In The Heart Of Uws,Bright studio in the heart of UWS,Manhattan,Apartment,100,Entire home/apt,10024,1,1,1,130,100
37488151,4/7/2015,Luxury Quiet Studio In A High Rise,Luxury Quiet Studio in a High Rise,Manhattan,Apartment,90,Entire home/apt,10005,1,1,3,200,93
37503617,4/7/2015,Modern And Spacious In Bed Stuy,Modern and spacious in Bed Stuy,Brooklyn,Apartment,100,Entire home/apt,11206,1,1,2,100,100
37509264,4/7/2015,"Cute, Spacious Room (Lgbt Friendly","CUTE, Spacious Room (LGBT) friendly",Brooklyn,Apartment,90,Private room,11226,1,1,19,50,93
37546754,5/7/2015,5 Mins To Laguardia/30 To Manhattan,5 mins to LaGuardia/30 to Manhattan,Queens,Apartment,90,Private room,11370,1,1,3,85,93
37563411,5/7/2015,Cozy Room In The Heart Of Brooklyn,Cozy Room in the Heart of Brooklyn,Brooklyn,Apartment,100,Private room,11225,1,1,2,50,100
37565381,5/7/2015,Upper West Side Family Escape,Upper West Side Family Escape,Manhattan,Apartment,100,Entire home/apt,10025,2,1,2,140,100
37579015,5/7/2015,Cool Room In Midtown Manhattan,Cool room in midtown Manhattan,Manhattan,Loft,90,Private room,10036,3,1,2,110,90
37587378,5/7/2015,"Stellar Duplex Home W/Garden,Hottub","Stellar Duplex Home w/Garden,HotTub",Brooklyn,House,60,Entire home/apt,11231,3,1,1,400,60
37604269,5/7/2015,Amazing 2Br Near Central Park North,Amazing 2BR near Central Park North,Manhattan,Apartment,90,Entire home/apt,10029,2,1,2,149,90
37607383,5/7/2015,"Trendy Brooklyn Area, Near It All","Trendy Brooklyn area, near it all",Brooklyn,Apartment,90,Entire home/apt,11221,2,1,10,120,92
37619865,5/7/2015,Spacious/ Sunny 1 Bedroom Apt,Spacious/ Sunny 1 Bedroom Apt,Manhattan,Apartment,90,Entire home/apt,10035,1,1,4,100,90
37621324,5/7/2015,Room With Lots Of Light In Bushwick,Room with lots of light in Bushwick,Queens,Apartment,100,Private room,11385,1,1,1,25,100
37624985,5/7/2015,"Manhattan, New Y La Mejor Locaci�N","Manhattan, New Y. La mejor locación",Manhattan,Apartment,100,Private room,10029,1,1,1,55,100
37634364,6/7/2015,Lic Private Bed/Bath And Sauna,LIC private bed/bath and sauna,Queens,Apartment,95,Private room,11101,1,1,7,115,97
37662469,6/7/2015,East Williamsburg Pad,East Williamsburg Pad,Brooklyn,Apartment,90,Entire home/apt,11222,1,1,2,125,90
37668524,6/7/2015,"Luxury 2,200 Sf Two Bedroom Loft","Luxury 2,200 sf Two Bedroom Loft",Manhattan,Apartment,100,Entire home/apt,10011,2,1,1,500,100
37676372,6/7/2015,New York City Country Cottage,New York City Country Cottage,Manhattan,Apartment,70,Entire home/apt,10028,3,1,5,124,70
37676608,6/7/2015,Private Apt For 14 People,Private Apt for 1-4 people,Brooklyn,Apartment,80,Entire home/apt,11236,2,1,1,85,80
37683301,6/7/2015,"Huge, Sunny Room Just For You","Huge, sunny room just for you",Brooklyn,Apartment,100,Private room,11233,1,1,3,75,100
37685859,6/7/2015,Sunny Prospect Park Apartment,Sunny Prospect Park Apartment,Brooklyn,Apartment,100,Entire home/apt,11225,2,1,3,108,100
37692605,6/7/2015,2Bed/2Bath Uws Duplex W/Roof Top,2Bed/2Bath UWS Duplex w/Roof Top,Manhattan,Apartment,100,Entire home/apt,10023,2,1,1,265,100
37694869,6/7/2015,Just Steps From Central Park,Just steps from Central Park,Manhattan,Apartment,95,Private room,10029,1,1,5,85,96
37697385,6/7/2015,Apartment (Modern  Loft Style,Apartment (modern  loft style),Brooklyn,House,90,Entire home/apt,11233,3,1,9,200,93
37702955,6/7/2015,Beach Front View,Beach Front view,Queens,Apartment,95,Private room,11692,1,1,10,50,98
37704900,6/7/2015,Bright & Clean Studio Astoria Nyc,Bright & Clean Studio- Astoria NYC,Queens,Apartment,100,Entire home/apt,11102,1,1,1,90,100
37712463,6/7/2015,Room With Gorgeous Views In Les,Room with gorgeous views in LES,Manhattan,Apartment,80,Private room,10009,1,1,2,100,80
37713183,6/7/2015,3Br Duplex 2 Baths  Times Square,3BR Duplex 2 Baths - Times Square,Manhattan,Apartment,85,Entire home/apt,10036,5,1,4,375,85
37723496,6/7/2015,Peaceful Room In Dumbo Art Loft,Peaceful Room in Dumbo Art Loft,Brooklyn,Loft,100,Private room,11201,1,1,6,125,100
37727503,6/7/2015,Beautiful Bedroom In Park Slope,Beautiful bedroom in Park Slope,Brooklyn,Apartment,100,Private room,11215,1,1,3,80,100
37731839,6/7/2015,Room In Bushwick,Room in Bushwick,Brooklyn,Apartment,100,Private room,11237,1,1,1,35,100
37731966,6/7/2015,West Village Apartment,West Village Apartment,Manhattan,Apartment,100,Entire home/apt,10014,2,1,2,169,100
37735816,6/7/2015,1 Bedroom & Private Bathroom,1 Bedroom & Private Bathroom,Manhattan,Apartment,100,Private room,10025,1,1,6,119,100
37737721,6/7/2015,The Heart Of Fort Greene 2Bed/Apt,The Heart of Fort Greene 2bed/Apt,Brooklyn,Townhouse,100,Entire home/apt,11217,2,1,1,225,100
37739388,6/7/2015,Huge And Cozy 1 Bedroom Apartment,Huge and Cozy 1 Bedroom Apartment,Manhattan,Apartment,100,Entire home/apt,10040,1,1,2,79,100
37741678,7/7/2015,Cozy 1 Bedroom By Central Park East,Cozy 1 bedroom by Central Park East,Manhattan,Apartment,100,Entire home/apt,10029,2,1,2,160,100
37771318,7/7/2015,Manhattan'S Upper East Side Oasis,Manhattan's Upper East Side Oasis,Manhattan,Apartment,95,Private room,10021,1,1,13,95,95
37776465,7/7/2015,Beautiful Apt Close To Central Park,Beautiful apt close to Central Park,Manhattan,Apartment,90,Private room,10021,1,1,3,125,93
37776465,7/7/2015,Great Location Close Tocentral Park,Great location close toCentral Park,Manhattan,Apartment,95,Private room,10021,1,1,5,125,96
37777359,7/7/2015,Luxury High Rise Apartment W View,Luxury high rise apartment w view,Brooklyn,Apartment,100,Entire home/apt,11249,1,1,2,250,100
37778908,7/7/2015,Stylish Studio In The Heart Of Nyc,Stylish studio in the heart of NYC,Manhattan,Apartment,90,Entire home/apt,10016,1,1,2,125,90
37780321,7/7/2015,Restorative Room W/ Queen Size Bed,Restorative room w/ Queen size bed,Brooklyn,Apartment,90,Private room,11238,1,1,2,80,90
37780321,7/7/2015,Daybed With Privacy Curtain,Daybed with privacy curtain,Brooklyn,Apartment,100,Shared room,11238,1,1,2,56,100
37792095,7/7/2015,Large 2 Bedroom On 2Nd Floor In Les,Large 2 bedroom on 2nd floor in LES,Manhattan,Apartment,100,Entire home/apt,10002,2,1,1,200,100
37814464,7/7/2015,An Actor'S Apartment In Harlem,An Actor's Apartment in Harlem,Manhattan,Apartment,90,Private room,10031,1,1,3,50,93
37820842,7/7/2015,Bunk Bed In Historic Harlem,Bunk Bed in Historic Harlem,Manhattan,Apartment,100,Private room,10039,2,1,3,55,100
37821056,7/7/2015,Private Floor/Convenient Location,Private Floor/Convenient Location,Brooklyn,Townhouse,80,Private room,11206,1,1,1,75,80
37828225,7/7/2015,Empire Suite,Empire Suite,Manhattan,Apartment,100,Entire home/apt,10003,2,1,4,195,100
37830299,7/7/2015,Upper East New York,Upper East New York,Manhattan,Apartment,70,Entire home/apt,10029,1,1,3,100,73
